2026-04-20T17:35:14.789198, server2, 192.168.0.5, /login, 404, 1.024
2026-04-20T17:29:33.694358, server1, 192.168.0.5, /, 200, 0.924
2026-04-20T17:31:44.848043, server2, 10.0.0.8, /, 500, 0.703
2026-04-20T17:42:10.701905, server3, 192.168.0.2, /api/data, 404, 0.563
2026-04-20T17:27:10.723591, server1, 192.168.0.2, /api/data, 200, 0.375
2026-04-20T17:31:18.998570, server2, 192.168.0.2, /api/data, 404, 0.861
2026-04-20T17:37:20.142975, server3, 172.16.0.1, /products, 404, 0.064
2026-04-20T17:26:09.680948, server1, 10.0.0.8, /api/data, 200, 0.308
2026-04-20T17:28:58.097598, server1, 192.168.0.5, /, 404, 0.726
2026-04-20T17:26:02.778522, server2, 172.16.0.1, /, 404, 1.011
2026-04-20T17:27:16.575909, server1, 10.0.0.8, /login, 500, 0.477
2026-04-20T17:35:33.307833, server1, 172.16.0.1, /login, 200, 1.159
2026-04-20T17:33:18.541344, server2, 192.168.0.5, /, 200, 0.869
2026-04-20T17:34:51.819289, server1, 172.16.0.1, /api/data, 200, 0.349
2026-04-20T17:37:50.782427, server1, 192.168.0.2, /products, 200, 0.126
2026-04-20T17:29:31.958099, server2, 10.0.0.8, /api/data, 404, 0.195
2026-04-20T17:44:18.784137, server3, 10.0.0.8, /products, 200, 0.866
2026-04-20T17:39:04.521993, server1, 192.168.0.5, /products, 404, 0.414
2026-04-20T17:39:44.248796, server1, 172.16.0.1, /api/data, 404, 0.705
2026-04-20T17:27:20.601663, server3, 172.16.0.1, /, 200, 0.937
2026-04-20T17:36:19.309014, server2, 10.0.0.8, /products, 200, 0.601
2026-04-20T17:26:16.307283, server2, 192.168.0.5, /products, 200, 0.506
2026-04-20T17:31:01.469093, server1, 192.168.0.5, /products, 404, 0.68
2026-04-20T17:35:26.830030, server2, 192.168.0.2, /api/data, 200, 1.046
2026-04-20T17:29:43.647305, server2, 192.168.0.2, /api/data, 200, 0.36
2026-04-20T17:39:06.854720, server1, 192.168.0.2, /products, 200, 0.635
2026-04-20T17:43:46.842299, server2, 192.168.0.5, /login, 200, 0.95
2026-04-20T17:27:32.452585, server3, 192.168.0.5, /api/data, 200, 0.06
2026-04-20T17:27:17.193535, server1, 10.0.0.8, /, 200, 1.051
2026-04-20T17:37:31.923656, server3, 192.168.0.2, /, 200, 0.176
2026-04-20T17:40:51.079826, server1, 10.0.0.8, /login, 404, 0.156
2026-04-20T17:29:30.429971, server3, 192.168.0.5, /login, 200, 0.518
2026-04-20T17:28:57.289004, server2, 192.168.0.5, /, 500, 0.659
2026-04-20T17:32:15.258118, server3, 192.168.0.5, /login, 500, 0.986
2026-04-20T17:36:02.535204, server1, 192.168.0.2, /login, 404, 1.143
2026-04-20T17:35:27.405194, server2, 192.168.0.5, /api/data, 404, 0.102
2026-04-20T17:26:16.609082, server3, 172.16.0.1, /products, 200, 0.425
2026-04-20T17:34:33.686041, server1, 10.0.0.8, /products, 200, 0.932
2026-04-20T17:37:08.886857, server3, 172.16.0.1, /products, 200, 0.241
2026-04-20T17:43:57.629930, server2, 172.16.0.1, /login, 500, 1.066
2026-04-20T17:41:23.457084, server2, 10.0.0.8, /products, 200, 0.446
2026-04-20T17:30:22.818792, server2, 10.0.0.8, /products, 200, 0.255
2026-04-20T17:40:50.651727, server2, 172.16.0.1, /, 200, 0.401
2026-04-20T17:35:13.198693, server3, 192.168.0.2, /login, 200, 0.394
2026-04-20T17:34:49.577399, server1, 192.168.0.2, /, 500, 1.2
2026-04-20T17:37:51.298589, server3, 192.168.0.2, /login, 200, 0.754
2026-04-20T17:29:40.805147, server2, 10.0.0.8, /api/data, 200, 0.308
2026-04-20T17:42:25.175858, server3, 192.168.0.2, /, 404, 0.504
2026-04-20T17:44:07.520575, server3, 10.0.0.8, /products, 200, 0.702
2026-04-20T17:36:29.185213, server3, 172.16.0.1, /api/data, 500, 1.191
2026-04-20T17:42:53.284551, server2, 192.168.0.5, /, 404, 0.278
2026-04-20T17:43:48.639608, server1, 192.168.0.5, /api/data, 200, 1.127
2026-04-20T17:35:18.021503, server1, 172.16.0.1, /api/data, 500, 0.818
2026-04-20T17:42:10.895825, server3, 10.0.0.8, /api/data, 500, 0.969
2026-04-20T17:30:49.678236, server2, 10.0.0.8, /products, 200, 0.978
2026-04-20T17:36:10.671251, server3, 192.168.0.2, /, 200, 0.332
2026-04-20T17:27:18.106908, server1, 10.0.0.8, /products, 200, 1.102
2026-04-20T17:37:01.465796, server1, 192.168.0.2, /api/data, 200, 0.374
2026-04-20T17:25:03.731469, server2, 10.0.0.8, /products, 404, 0.519
2026-04-20T17:29:24.816815, server2, 10.0.0.8, /products, 500, 0.965
2026-04-20T17:42:58.537572, server1, 192.168.0.2, /api/data, 404, 0.422
2026-04-20T17:36:55.662020, server3, 10.0.0.8, /api/data, 500, 0.354
2026-04-20T17:36:48.441436, server2, 10.0.0.8, /, 500, 1.035
2026-04-20T17:25:47.345251, server3, 172.16.0.1, /products, 200, 0.695
2026-04-20T17:29:58.922274, server1, 172.16.0.1, /api/data, 500, 1.04
2026-04-20T17:42:49.894425, server2, 192.168.0.2, /login, 200, 0.792
2026-04-20T17:25:21.730089, server1, 10.0.0.8, /api/data, 200, 0.253
2026-04-20T17:36:42.174765, server3, 172.16.0.1, /products, 200, 0.567
2026-04-20T17:40:59.811560, server1, 10.0.0.8, /products, 500, 0.59
2026-04-20T17:37:37.836755, server2, 192.168.0.5, /, 200, 0.052
2026-04-20T17:31:16.548393, server1, 192.168.0.5, /products, 200, 0.631
2026-04-20T17:38:52.781922, server2, 192.168.0.5, /login, 404, 1.088
2026-04-20T17:38:21.683695, server3, 10.0.0.8, /api/data, 404, 0.593
2026-04-20T17:38:17.005352, server2, 192.168.0.2, /products, 200, 0.886
2026-04-20T17:33:55.302740, server3, 10.0.0.8, /products, 404, 0.198
2026-04-20T17:32:43.820182, server2, 192.168.0.2, /login, 404, 0.705
2026-04-20T17:28:17.011110, server2, 10.0.0.8, /api/data, 200, 0.059
2026-04-20T17:32:05.753528, server1, 192.168.0.2, /products, 500, 0.985
2026-04-20T17:39:41.048425, server1, 192.168.0.5, /, 500, 0.338
2026-04-20T17:27:08.161704, server2, 192.168.0.5, /login, 500, 1.023
2026-04-20T17:40:55.953851, server3, 192.168.0.2, /login, 200, 0.957
2026-04-20T17:34:37.848753, server3, 192.168.0.2, /products, 404, 0.187
2026-04-20T17:38:56.946392, server3, 172.16.0.1, /products, 500, 0.577
2026-04-20T17:34:47.451781, server1, 192.168.0.2, /products, 500, 0.752
2026-04-20T17:35:30.297564, server2, 10.0.0.8, /api/data, 200, 0.908
2026-04-20T17:42:51.198271, server1, 192.168.0.5, /api/data, 200, 0.267
2026-04-20T17:31:29.877417, server3, 192.168.0.2, /login, 200, 1.18
2026-04-20T17:44:41.225878, server3, 172.16.0.1, /, 200, 1.161
2026-04-20T17:29:37.258629, server1, 192.168.0.2, /api/data, 200, 0.199
2026-04-20T17:36:41.391490, server1, 192.168.0.5, /products, 200, 0.454
2026-04-20T17:37:49.608095, server3, 10.0.0.8, /products, 200, 1.129
2026-04-20T17:40:38.855246, server2, 10.0.0.8, /products, 500, 0.68
2026-04-20T17:33:52.637255, server2, 10.0.0.8, /login, 200, 0.106
2026-04-20T17:38:06.717087, server2, 172.16.0.1, /products, 200, 0.36
2026-04-20T17:26:36.166732, server1, 192.168.0.2, /products, 200, 0.097
2026-04-20T17:31:33.938894, server3, 192.168.0.5, /login, 200, 1.1
2026-04-20T17:32:52.312551, server2, 192.168.0.5, /, 500, 1.01
2026-04-20T17:30:14.552768, server1, 10.0.0.8, /products, 200, 0.193
2026-04-20T17:29:36.268702, server1, 192.168.0.5, /api/data, 500, 0.585
2026-04-20T17:40:55.335956, server1, 172.16.0.1, /, 500, 0.438
2026-04-20T17:29:46.759690, server2, 192.168.0.5, /api/data, 500, 0.396
2026-04-20T17:29:34.787155, server2, 10.0.0.8, /api/data, 200, 0.743
2026-04-20T17:35:12.663497, server2, 192.168.0.2, /products, 200, 0.306
2026-04-20T17:26:59.388193, server2, 192.168.0.5, /api/data, 404, 0.789
2026-04-20T17:44:17.279932, server2, 192.168.0.5, /, 200, 1.199
2026-04-20T17:34:08.523062, server1, 10.0.0.8, /login, 500, 0.839
2026-04-20T17:33:41.325240, server1, 192.168.0.5, /, 404, 1.072
2026-04-20T17:38:48.805461, server1, 192.168.0.2, /login, 200, 0.603
2026-04-20T17:35:09.129671, server1, 192.168.0.5, /login, 200, 0.395
2026-04-20T17:25:07.953628, server1, 192.168.0.5, /login, 200, 0.768
2026-04-20T17:40:28.191312, server1, 192.168.0.2, /api/data, 200, 0.24
2026-04-20T17:38:24.315377, server2, 10.0.0.8, /products, 404, 0.541
2026-04-20T17:37:05.814138, server1, 192.168.0.2, /, 200, 0.74
2026-04-20T17:25:26.407673, server3, 172.16.0.1, /products, 200, 0.762
2026-04-20T17:30:54.492805, server2, 192.168.0.5, /api/data, 200, 0.142
2026-04-20T17:29:56.942529, server2, 192.168.0.2, /, 200, 0.541
2026-04-20T17:38:17.621105, server2, 172.16.0.1, /login, 200, 0.511
2026-04-20T17:39:57.292879, server1, 172.16.0.1, /api/data, 200, 0.639
2026-04-20T17:31:13.714839, server2, 192.168.0.5, /api/data, 200, 1.162
2026-04-20T17:41:06.744658, server3, 192.168.0.5, /login, 200, 0.692
2026-04-20T17:31:46.159384, server2, 192.168.0.2, /login, 200, 0.163
2026-04-20T17:31:14.197671, server1, 10.0.0.8, /login, 404, 0.234
2026-04-20T17:33:17.081482, server1, 172.16.0.1, /login, 404, 0.137
2026-04-20T17:27:44.733401, server2, 172.16.0.1, /api/data, 404, 1.021
2026-04-20T17:39:11.268580, server2, 192.168.0.2, /, 200, 1.011
2026-04-20T17:30:14.588462, server1, 10.0.0.8, /api/data, 500, 0.541
2026-04-20T17:35:02.221753, server1, 10.0.0.8, /login, 500, 0.831
2026-04-20T17:38:25.288188, server3, 192.168.0.5, /api/data, 200, 1.096
2026-04-20T17:30:36.704933, server3, 192.168.0.5, /api/data, 200, 0.895
2026-04-20T17:27:30.521789, server3, 192.168.0.5, /, 200, 0.955
2026-04-20T17:44:30.274527, server3, 10.0.0.8, /products, 500, 0.755
2026-04-20T17:36:53.272915, server1, 192.168.0.2, /, 404, 1.06
2026-04-20T17:27:28.723149, server1, 10.0.0.8, /, 200, 1.005
2026-04-20T17:26:07.916124, server2, 10.0.0.8, /products, 200, 0.502
2026-04-20T17:29:31.654244, server2, 192.168.0.5, /, 200, 0.654
2026-04-20T17:34:23.874369, server2, 10.0.0.8, /login, 200, 0.847
2026-04-20T17:43:48.669953, server2, 10.0.0.8, /api/data, 500, 0.431
2026-04-20T17:40:44.794294, server3, 192.168.0.2, /products, 500, 0.551
2026-04-20T17:26:54.351441, server1, 172.16.0.1, /products, 404, 0.36
2026-04-20T17:34:41.641245, server3, 10.0.0.8, /api/data, 404, 1.196
2026-04-20T17:42:16.197468, server2, 192.168.0.5, /login, 500, 0.622
2026-04-20T17:39:57.846020, server3, 192.168.0.2, /products, 200, 1.045
2026-04-20T17:38:52.399731, server1, 172.16.0.1, /login, 500, 0.778
2026-04-20T17:35:42.328544, server2, 192.168.0.2, /products, 200, 1.118
2026-04-20T17:42:42.567551, server3, 172.16.0.1, /api/data, 200, 0.055
2026-04-20T17:38:17.494964, server1, 172.16.0.1, /login, 500, 0.976
2026-04-20T17:33:41.279773, server1, 192.168.0.2, /products, 200, 0.13
2026-04-20T17:29:33.727207, server1, 10.0.0.8, /api/data, 200, 0.463
2026-04-20T17:31:10.283677, server1, 10.0.0.8, /products, 500, 1.133
2026-04-20T17:39:13.909647, server2, 192.168.0.5, /, 404, 0.189
2026-04-20T17:42:37.391398, server1, 10.0.0.8, /products, 200, 0.362
2026-04-20T17:33:04.525938, server2, 192.168.0.2, /, 200, 0.639
2026-04-20T17:41:29.517605, server3, 172.16.0.1, /api/data, 200, 0.724
2026-04-20T17:38:58.457793, server2, 192.168.0.2, /login, 200, 0.655
2026-04-20T17:38:38.834135, server3, 10.0.0.8, /api/data, 200, 0.602
2026-04-20T17:30:43.109082, server3, 172.16.0.1, /, 200, 0.883
2026-04-20T17:43:07.303041, server2, 10.0.0.8, /products, 200, 1.095
2026-04-20T17:31:29.098647, server2, 10.0.0.8, /login, 200, 0.099
2026-04-20T17:30:52.629515, server1, 10.0.0.8, /api/data, 200, 0.327
2026-04-20T17:32:19.550489, server2, 192.168.0.5, /, 200, 0.535
2026-04-20T17:32:55.851100, server2, 192.168.0.5, /, 500, 0.938
2026-04-20T17:38:58.208569, server2, 192.168.0.2, /api/data, 200, 0.057
2026-04-20T17:25:09.556192, server3, 192.168.0.2, /, 200, 0.299
2026-04-20T17:28:14.143857, server2, 172.16.0.1, /, 200, 0.684
2026-04-20T17:35:20.852710, server3, 192.168.0.5, /api/data, 200, 0.859
2026-04-20T17:26:45.191496, server3, 10.0.0.8, /products, 200, 1.169
2026-04-20T17:37:28.328626, server1, 172.16.0.1, /api/data, 500, 0.179
2026-04-20T17:33:32.270465, server2, 10.0.0.8, /, 404, 0.772
2026-04-20T17:26:59.647363, server3, 192.168.0.5, /, 500, 0.429
2026-04-20T17:36:23.531579, server2, 172.16.0.1, /login, 200, 0.292
2026-04-20T17:41:26.025485, server3, 192.168.0.5, /, 200, 0.369
2026-04-20T17:41:32.573698, server3, 192.168.0.5, /products, 500, 0.423
2026-04-20T17:29:03.323469, server3, 192.168.0.5, /login, 500, 0.555
2026-04-20T17:39:11.612010, server1, 192.168.0.5, /products, 404, 0.311
2026-04-20T17:40:05.272064, server2, 192.168.0.2, /api/data, 200, 0.525
2026-04-20T17:31:58.068827, server2, 192.168.0.5, /api/data, 200, 0.714
2026-04-20T17:35:41.467458, server2, 192.168.0.5, /products, 500, 0.404
2026-04-20T17:28:05.294436, server1, 172.16.0.1, /, 500, 0.153
2026-04-20T17:31:55.659516, server3, 172.16.0.1, /, 500, 0.742
2026-04-20T17:39:17.726231, server2, 10.0.0.8, /login, 200, 1.1
2026-04-20T17:43:00.506371, server3, 10.0.0.8, /api/data, 200, 1.124
2026-04-20T17:31:34.948268, server1, 192.168.0.5, /api/data, 404, 0.907
2026-04-20T17:42:09.057018, server2, 172.16.0.1, /, 200, 0.497
2026-04-20T17:25:23.232471, server3, 10.0.0.8, /, 200, 1.161
2026-04-20T17:44:40.098035, server1, 10.0.0.8, /products, 200, 0.817
2026-04-20T17:37:33.679312, server1, 192.168.0.2, /products, 200, 1.171
2026-04-20T17:36:16.018819, server1, 192.168.0.2, /products, 200, 1.005
2026-04-20T17:28:31.841522, server2, 192.168.0.5, /login, 200, 0.2
2026-04-20T17:40:41.328625, server1, 192.168.0.2, /, 200, 0.332
2026-04-20T17:26:55.825938, server2, 192.168.0.2, /, 404, 0.076
2026-04-20T17:32:05.669828, server3, 192.168.0.2, /api/data, 404, 0.481
2026-04-20T17:42:27.357705, server3, 172.16.0.1, /, 404, 1.02
2026-04-20T17:25:27.721921, server1, 10.0.0.8, /, 200, 0.927
2026-04-20T17:43:50.389621, server1, 172.16.0.1, /, 200, 0.476
2026-04-20T17:30:02.824892, server1, 10.0.0.8, /, 200, 1.112
2026-04-20T17:27:03.157566, server3, 10.0.0.8, /, 200, 0.304
2026-04-20T17:43:21.221595, server1, 172.16.0.1, /, 200, 0.518
2026-04-20T17:29:37.191893, server3, 172.16.0.1, /, 404, 0.363
2026-04-20T17:32:36.180683, server3, 10.0.0.8, /, 404, 0.599
2026-04-20T17:30:29.652978, server1, 172.16.0.1, /products, 200, 0.84
2026-04-20T17:37:57.711494, server2, 10.0.0.8, /products, 404, 1.044
2026-04-20T17:41:47.963790, server2, 172.16.0.1, /, 200, 0.863
2026-04-20T17:26:19.094873, server2, 10.0.0.8, /, 200, 0.829
2026-04-20T17:38:28.225579, server2, 172.16.0.1, /api/data, 200, 0.068
2026-04-20T17:36:50.994846, server2, 172.16.0.1, /, 404, 0.506
2026-04-20T17:29:56.362338, server1, 172.16.0.1, /login, 200, 0.353
2026-04-20T17:42:27.800699, server1, 10.0.0.8, /api/data, 500, 0.905
2026-04-20T17:42:37.954486, server1, 172.16.0.1, /products, 200, 0.987
2026-04-20T17:39:43.478309, server1, 192.168.0.2, /products, 200, 1.163
2026-04-20T17:41:59.012141, server2, 192.168.0.2, /login, 200, 0.088
2026-04-20T17:41:15.805479, server2, 192.168.0.2, /products, 500, 0.531
2026-04-20T17:28:01.107334, server2, 192.168.0.2, /, 200, 0.661
2026-04-20T17:42:42.702003, server1, 172.16.0.1, /login, 500, 0.471
2026-04-20T17:40:51.358253, server3, 192.168.0.2, /api/data, 500, 0.239
2026-04-20T17:44:19.876785, server3, 10.0.0.8, /, 200, 0.878
2026-04-20T17:36:56.529445, server1, 172.16.0.1, /login, 404, 0.922
2026-04-20T17:34:35.229193, server3, 172.16.0.1, /login, 200, 0.841
2026-04-20T17:29:48.235145, server3, 192.168.0.5, /, 404, 0.691
2026-04-20T17:27:22.702176, server2, 10.0.0.8, /products, 200, 0.263
2026-04-20T17:37:00.218113, server1, 192.168.0.2, /api/data, 500, 0.094
2026-04-20T17:42:33.636457, server3, 192.168.0.5, /api/data, 200, 0.667
2026-04-20T17:24:58.412609, server2, 172.16.0.1, /, 200, 0.261
2026-04-20T17:37:44.455615, server2, 192.168.0.2, /products, 200, 0.595
2026-04-20T17:43:00.913576, server1, 192.168.0.2, /login, 404, 0.248
2026-04-20T17:35:10.957392, server3, 172.16.0.1, /, 500, 0.959
2026-04-20T17:43:05.594970, server2, 172.16.0.1, /login, 200, 0.461
2026-04-20T17:38:17.180516, server3, 192.168.0.5, /login, 200, 0.116
2026-04-20T17:29:00.991936, server3, 10.0.0.8, /api/data, 200, 0.719
2026-04-20T17:29:28.029209, server3, 10.0.0.8, /products, 200, 0.811
2026-04-20T17:36:51.013737, server1, 172.16.0.1, /login, 200, 1.2
2026-04-20T17:37:03.411143, server2, 192.168.0.2, /products, 200, 0.443
2026-04-20T17:43:45.743333, server1, 10.0.0.8, /, 500, 0.804
2026-04-20T17:25:58.784025, server3, 192.168.0.2, /api/data, 404, 0.824
2026-04-20T17:33:22.373950, server3, 192.168.0.5, /products, 500, 0.545
2026-04-20T17:31:37.528128, server1, 10.0.0.8, /api/data, 200, 1.18
2026-04-20T17:26:14.293298, server3, 172.16.0.1, /products, 200, 0.615
2026-04-20T17:30:56.461135, server1, 192.168.0.2, /login, 200, 0.939
2026-04-20T17:36:08.450772, server3, 10.0.0.8, /, 200, 1.106
2026-04-20T17:37:44.196720, server2, 172.16.0.1, /products, 200, 0.453
2026-04-20T17:35:46.500493, server3, 172.16.0.1, /api/data, 200, 0.3
2026-04-20T17:40:30.899041, server3, 192.168.0.5, /, 200, 0.272
2026-04-20T17:37:09.884079, server2, 192.168.0.2, /login, 404, 0.105
2026-04-20T17:29:22.516359, server2, 10.0.0.8, /login, 404, 0.968
2026-04-20T17:36:04.603925, server2, 192.168.0.2, /, 404, 1.176
2026-04-20T17:40:39.963206, server1, 192.168.0.2, /products, 500, 0.578
2026-04-20T17:25:45.388628, server2, 192.168.0.2, /login, 200, 0.347
2026-04-20T17:26:07.804311, server3, 10.0.0.8, /products, 500, 0.77
2026-04-20T17:42:28.176086, server3, 172.16.0.1, /login, 200, 0.924
2026-04-20T17:44:40.632261, server1, 192.168.0.5, /login, 404, 0.06
2026-04-20T17:39:28.412544, server2, 10.0.0.8, /products, 500, 1.148
2026-04-20T17:40:44.566424, server2, 10.0.0.8, /api/data, 500, 0.498
2026-04-20T17:26:48.249645, server3, 192.168.0.5, /, 200, 0.208
2026-04-20T17:34:43.308643, server3, 192.168.0.5, /api/data, 200, 0.341
2026-04-20T17:41:08.228451, server3, 192.168.0.2, /api/data, 404, 0.884
2026-04-20T17:33:26.044480, server1, 10.0.0.8, /, 500, 0.107
2026-04-20T17:35:18.576736, server1, 192.168.0.2, /login, 200, 0.98
2026-04-20T17:27:05.396595, server3, 192.168.0.5, /, 200, 1.072
2026-04-20T17:35:41.084172, server2, 192.168.0.2, /products, 500, 0.359
2026-04-20T17:34:58.893114, server3, 192.168.0.5, /api/data, 500, 0.872
2026-04-20T17:28:20.277478, server2, 172.16.0.1, /, 500, 0.147
2026-04-20T17:29:13.403959, server3, 192.168.0.2, /login, 200, 0.562
2026-04-20T17:39:48.727038, server3, 192.168.0.5, /products, 404, 0.211
2026-04-20T17:41:16.714430, server2, 192.168.0.2, /, 200, 0.254
2026-04-20T17:42:19.849170, server3, 192.168.0.5, /login, 500, 0.064
2026-04-20T17:32:18.498186, server3, 192.168.0.5, /, 200, 0.312
2026-04-20T17:31:23.285741, server3, 192.168.0.2, /api/data, 200, 1.017
2026-04-20T17:35:12.554577, server2, 10.0.0.8, /api/data, 200, 0.296
2026-04-20T17:28:23.314872, server1, 10.0.0.8, /login, 500, 0.352
2026-04-20T17:38:59.397875, server3, 10.0.0.8, /login, 404, 0.112
2026-04-20T17:36:20.144236, server3, 10.0.0.8, /login, 404, 0.486
2026-04-20T17:44:41.258855, server3, 192.168.0.2, /products, 200, 0.912
2026-04-20T17:42:11.660371, server1, 192.168.0.2, /, 404, 0.976
2026-04-20T17:37:18.324442, server3, 10.0.0.8, /login, 200, 0.626
2026-04-20T17:35:50.428929, server1, 172.16.0.1, /api/data, 500, 0.225
2026-04-20T17:34:01.258021, server2, 172.16.0.1, /login, 200, 1.102
2026-04-20T17:33:22.609081, server1, 172.16.0.1, /api/data, 200, 0.103
2026-04-20T17:42:34.553301, server2, 192.168.0.2, /, 500, 0.347
2026-04-20T17:40:25.192752, server2, 172.16.0.1, /login, 500, 1.01
2026-04-20T17:28:14.828010, server2, 10.0.0.8, /, 500, 0.913
2026-04-20T17:27:07.934739, server1, 192.168.0.2, /, 200, 0.576
2026-04-20T17:43:25.350281, server2, 10.0.0.8, /login, 500, 1.18
2026-04-20T17:43:07.360701, server2, 172.16.0.1, /, 200, 0.585
2026-04-20T17:36:56.720930, server1, 192.168.0.2, /login, 200, 0.52
2026-04-20T17:31:07.421558, server2, 192.168.0.5, /, 200, 1.196
2026-04-20T17:42:32.491323, server1, 192.168.0.5, /api/data, 200, 0.164
2026-04-20T17:30:40.267157, server3, 172.16.0.1, /login, 200, 0.505
2026-04-20T17:32:30.376783, server2, 10.0.0.8, /api/data, 500, 1.065
2026-04-20T17:40:34.127757, server3, 10.0.0.8, /login, 200, 0.858
2026-04-20T17:35:39.340525, server2, 192.168.0.5, /api/data, 404, 0.449
2026-04-20T17:43:06.436060, server2, 172.16.0.1, /api/data, 200, 0.671
2026-04-20T17:25:37.392695, server3, 192.168.0.5, /products, 500, 0.666
2026-04-20T17:41:56.411262, server2, 172.16.0.1, /, 200, 0.495
2026-04-20T17:42:59.174240, server2, 172.16.0.1, /api/data, 404, 0.421
2026-04-20T17:32:42.678321, server3, 10.0.0.8, /products, 200, 0.961
2026-04-20T17:43:07.610611, server2, 10.0.0.8, /api/data, 200, 1.105
2026-04-20T17:30:16.349790, server3, 10.0.0.8, /products, 200, 1.025
2026-04-20T17:25:49.244539, server2, 172.16.0.1, /, 200, 0.546
2026-04-20T17:35:00.643164, server2, 192.168.0.2, /products, 200, 0.089
2026-04-20T17:26:26.030996, server1, 172.16.0.1, /products, 200, 0.698
2026-04-20T17:30:13.926621, server1, 192.168.0.2, /products, 200, 0.755
2026-04-20T17:24:46.038204, server1, 172.16.0.1, /products, 200, 0.4
2026-04-20T17:32:49.856359, server3, 192.168.0.5, /login, 200, 0.259
2026-04-20T17:30:47.396939, server3, 10.0.0.8, /login, 404, 0.881
2026-04-20T17:36:52.831988, server3, 192.168.0.5, /, 200, 1.159
2026-04-20T17:36:38.246952, server1, 192.168.0.2, /products, 200, 1.16
2026-04-20T17:28:41.814384, server3, 192.168.0.2, /api/data, 500, 0.815
